customer_id,total_orders,total_items,total_spent
8744,10,9,167.87
9417,1,13,993.41
6127,9,8,141.65
5990,6,6,998.65
1959,9,13,126.13
211,8,19,567.44
7759,8,14,983.86
8065,3,3,823.99
3239,9,5,442.85
1763,1,2,639.89
1490,5,2,291.96
3508,2,2,334.4
7606,6,15,696.68
4998,4,5,364.32
7043,5,14,903.62
9820,2,13,349.27
431,1,6,545.06
4656,3,10,804.61
9139,2,19,453.76
4730,4,13,333.07
6644,10,6,525.16
9143,5,11,662.16
7593,3,15,789.31
1000,2,9,378.84
2444,6,14,720.34
5482,1,10,136.17
9957,7,3,568.1
919,9,11,499.4
1825,5,7,105.44
6418,7,16,955.9
6477,5,13,699.84
2718,10,16,499.31
3600,6,15,535.54
4663,9,15,370.39
2098,9,5,398.65
7195,3,14,686.79
6706,7,7,837.51
309,2,19,522.47
6350,9,20,740.24
8320,10,15,850.87
8131,2,17,146.8
936,5,5,350.89
5912,3,2,646.21
4877,1,1,759.2
4389,4,6,140.78
4615,9,16,645.49
4627,2,12,436.15
7324,4,16,561.84
2736,4,2,635.54
9341,6,10,219.86
2226,2,1,394.59
6790,10,13,542.1
6321,8,17,987.25
7875,8,13,338.26
4826,4,6,182.73
8456,10,4,849.43
9653,8,17,527.58
2987,7,12,489.55
5450,7,8,729.89
8484,7,5,261.44
635,2,5,446.6
1222,8,19,115.43
660,10,4,428.58
6486,6,18,642.63
5197,1,7,931.18
8718,8,7,198.96
7057,7,3,357.53
8471,6,6,600.34
439,4,5,586.18
623,1,13,943.48
3649,8,8,772.55
6538,1,2,792.66
8383,9,3,987.9
1060,9,18,739.56
2595,3,2,443.83
2333,7,15,850.68
7482,5,2,368.56
8931,9,1,492.52
8833,6,4,881.89
7735,7,5,969.1
9438,9,6,744.8
8,10,10,370.17
7416,10,16,779.55
5910,2,9,290.3
9950,3,2,756.69
670,1,12,803.98
7476,9,4,556.47
6104,7,20,999.35
5442,4,3,292.94
256,6,19,382.21
519,4,1,829.71
9770,2,2,458.12
1637,4,4,385.99
4971,2,18,146.43
625,5,8,987.96
6846,5,8,819.0
7448,10,2,835.03
6366,5,20,974.23
9733,10,8,152.88
8155,3,5,963.77
1582,2,12,531.99
5466,5,18,514.58
855,5,2,920.18
8537,2,9,745.76
8448,9,16,212.69
3823,10,6,503.25
6062,7,8,531.1
4731,4,14,439.26
1989,3,5,512.71
5204,8,5,729.43
1288,2,10,793.63
241,1,5,716.19
1081,3,7,594.86
12,10,12,804.04
6380,10,5,246.21
5746,5,3,920.7
8302,4,8,950.04
1832,3,11,993.57
3003,10,4,467.24
1392,9,19,796.38
5023,4,4,821.77
4901,10,16,537.9
6657,1,15,225.27
4647,6,7,855.36
654,9,15,355.53
5917,1,7,624.37
6996,7,5,689.05
7630,10,16,223.95
7291,9,10,382.31
2870,6,10,916.21
3774,4,19,684.59
5233,10,1,264.85
1432,5,17,226.05
8284,1,20,243.8
2630,2,19,797.1
6253,1,1,480.95
6595,10,16,558.88
9664,4,6,747.68
5035,8,20,549.96
6373,4,3,223.13
9256,1,1,160.41
1260,5,4,398.85
5719,1,1,710.76
3698,7,6,133.92
3422,9,10,417.87
2681,2,1,350.02
5217,7,1,343.18
384,2,14,771.67
317,3,19,720.44
6035,10,13,965.25
6224,2,10,675.52
1096,1,5,354.83
6637,6,7,889.14
3522,6,8,637.29
9172,2,16,201.07
9154,9,19,654.66
6497,9,7,777.77
5565,7,16,609.53
707,5,15,929.95
3736,10,7,223.6
3105,4,12,322.19
7013,3,17,977.13
331,5,12,771.48
4743,4,14,383.44
2670,6,7,397.19
5242,10,10,689.36
8514,8,17,875.12
297,6,20,934.69
457,4,3,249.04
3529,1,2,198.6
3784,1,2,118.96
5937,7,6,367.74
8447,7,8,786.91
8484,10,9,342.86
6721,9,17,691.88
1337,9,10,772.35
6147,7,18,812.06
4126,5,17,957.86
3179,3,9,992.25
8525,9,8,288.0
5058,5,15,680.95
3430,5,15,991.79
6026,1,20,410.35
6976,10,1,904.5
8822,7,5,231.2
4369,6,14,281.14
5967,8,8,713.99
7827,4,1,302.81
5189,4,11,609.02
8011,6,4,688.51
3279,6,12,268.56
2348,1,20,622.18
2866,3,6,943.43
4083,3,5,584.22
2497,1,11,971.61
4911,7,4,497.04
1565,4,12,163.14
3571,9,18,210.29
4633,5,9,547.01
6380,1,2,197.79
1858,2,14,364.05
7855,9,15,949.66
1500,7,1,860.15
3575,4,12,818.17
2679,5,8,388.2
7022,10,4,501.96
9432,2,4,665.65
6656,4,19,627.82
4872,10,8,716.55
2443,6,5,713.87
3575,1,18,369.74
4633,10,2,913.65
1085,7,7,498.11
9187,4,20,893.23
1799,8,6,372.12
71,2,20,103.28
2630,5,19,528.85
1805,9,18,972.83
8256,1,20,542.17
4698,4,13,572.91
5685,10,8,755.01
7068,6,3,625.38
1746,5,4,482.69
4326,9,4,771.91
781,10,5,785.53
3840,6,8,497.28
3588,1,11,943.68
6804,9,1,999.83
8130,4,7,795.57
838,5,12,302.34
9170,4,7,453.29
3158,7,13,285.24
8530,9,10,411.5
3220,9,7,201.9
4265,5,1,890.93
7372,9,13,324.84
8551,10,18,873.24
2437,5,1,244.54
5851,1,14,900.38
7285,10,7,393.19
9065,7,14,772.02
5265,6,8,208.74
3631,7,13,659.13
7762,10,15,706.64
9189,10,18,304.68
4427,6,12,609.07
6020,8,10,942.0
1682,2,3,429.98
5176,8,17,361.6
8616,1,5,449.34
2193,10,19,824.33
9760,4,13,533.6
147,4,5,938.12
231,2,11,929.4
6884,7,19,434.24
2961,5,17,608.68
5163,8,20,475.29
906,5,9,303.76
5618,10,20,348.28
9183,7,1,454.11
5035,8,2,356.53
1031,1,19,314.44
3386,5,14,425.98
8647,3,6,834.7
3164,2,1,722.36
8036,5,19,427.65
1094,5,11,144.71
5962,2,20,104.15
1837,6,18,994.49
9426,7,16,148.93
5962,9,15,758.9
8909,10,2,290.68
2497,3,16,657.46
438,9,3,681.58
9473,10,6,681.22
7587,3,7,923.69
8435,9,4,856.41
5956,2,17,567.76
5543,2,18,698.08
138,1,4,191.67
3806,6,13,641.37
9797,10,8,651.83
6535,10,16,767.73
2699,3,3,183.36
2827,3,19,917.69
5837,2,2,715.1
2049,8,18,144.96
9094,3,5,489.07
5362,3,19,901.1
310,7,20,630.91
650,2,16,561.51
2472,1,13,288.18
9547,9,16,230.35
6833,8,9,977.38
6317,8,7,482.58
6988,7,17,774.39
5541,4,16,342.69
5144,8,8,347.48
7606,6,14,149.91
473,8,13,507.51
4616,5,4,264.04
2066,2,12,703.53
6834,4,8,392.36
5224,2,6,989.88
6090,8,12,308.61
2834,1,19,979.96
9460,5,18,717.25
7964,6,15,965.91
7372,3,19,631.19
7335,9,11,862.73
9464,7,13,779.47
1659,2,18,959.19
802,4,19,504.98
4983,7,16,224.83
651,3,16,476.89
5969,2,18,395.41
7545,1,7,115.19
5725,3,2,443.21
5238,4,10,552.97
6845,1,14,196.37
6559,8,18,618.77
6096,5,9,490.24
8327,4,8,938.53
6684,3,6,543.97
544,7,2,992.17
6166,10,3,826.65
7040,8,20,513.0
241,10,10,122.8
2921,1,17,103.52
9596,1,15,225.5
1746,6,1,420.13
2205,10,11,934.43
2967,2,7,652.56
414,10,3,389.46
6338,1,11,616.89
5608,1,16,261.93
2798,8,8,737.77
3165,7,19,487.54
3493,8,10,900.15
7063,3,18,190.36
7856,10,19,299.05
9179,2,14,147.44
5313,5,13,819.27
7052,8,15,793.07
3163,6,1,906.0
750,7,15,467.07
1708,3,16,588.39
3291,4,20,628.68
9175,6,6,899.37
345,6,7,239.0
5149,2,2,976.89
8914,5,14,272.87
9835,1,11,654.06
9770,1,19,906.94
7448,9,10,909.17
8546,6,10,780.14
605,10,16,155.95
3930,9,8,373.01
7544,5,18,681.73
8249,1,17,333.89
2722,10,20,112.73
3681,3,1,330.72
3898,7,19,352.19
7926,9,11,874.08
7649,8,13,972.07
4208,3,18,418.24
7783,6,12,438.68
2795,7,1,708.09
6667,10,15,936.0
5189,8,2,329.99
7978,5,3,834.57
3967,10,9,200.33
3241,8,9,872.7
5103,8,3,902.23
9815,5,16,861.97
1639,4,11,353.23
9580,8,9,838.42
413,6,1,510.55
403,3,11,762.15
7906,5,13,956.07
418,9,4,223.38
6255,8,18,380.99
5727,10,16,759.96
3594,5,14,800.77
6856,9,3,637.51
2417,9,10,149.86
879,8,7,215.04
7016,1,20,872.99
5523,6,17,833.88
3585,6,8,118.77
4309,7,18,182.43
9377,10,1,225.94
4273,2,12,252.02
5975,4,12,352.12
2406,8,3,213.68
7742,2,3,510.48
3437,2,18,906.89
264,9,10,881.21
5239,1,8,783.87
5539,3,14,277.83
5184,6,7,948.57
1916,8,4,590.72
8540,9,15,792.05
7875,8,13,637.66
3022,8,13,994.34
4823,4,4,782.67
7690,5,8,749.83
4226,1,16,136.74
2009,4,6,850.22
976,7,14,332.11
3240,2,14,413.48
8564,5,4,887.58
1185,9,10,743.91
1593,4,20,556.07
6004,3,13,344.54
5178,7,8,152.45
1908,10,11,720.5
84,3,5,458.89
5557,8,17,704.89
1695,5,19,614.67
5081,5,6,622.27
5221,5,20,415.67
3781,7,7,239.68
6169,10,17,247.67
3274,2,14,489.73
9541,2,7,632.13
8018,10,9,514.71
1524,8,8,582.22
935,10,13,764.77
47,8,16,582.49
2705,2,6,280.6
3997,2,5,948.63
6292,9,1,566.91
6176,8,8,941.02
7429,2,11,667.87
8551,9,8,532.42
7613,2,19,135.03
6638,4,1,277.08
8273,7,3,798.48
3906,4,20,590.28
5866,10,18,934.71
6310,10,8,388.04
8610,9,16,618.53
8026,10,6,697.33
2629,4,14,429.89
5853,2,6,136.49
8631,7,20,372.15
8285,8,12,671.18
8861,5,4,541.21
8524,1,17,862.7
8741,2,3,110.63
3506,8,20,751.81
9537,7,19,141.16
9267,8,20,443.56
4994,3,7,759.1
6223,5,18,153.16
6157,5,11,992.36
9342,3,15,266.81
8723,7,18,393.84
3863,10,1,679.09
5357,7,2,556.94
3389,5,8,434.62
9852,8,6,497.72
8165,4,11,369.99
5168,4,17,781.34
5093,3,5,681.34
9462,8,7,411.11
2866,5,2,921.86
3097,3,4,674.61
415,3,13,608.74
9576,8,9,831.24
851,9,13,290.55
675,4,17,773.91
1174,4,10,986.76
8860,9,8,275.3
9578,6,8,886.14
8170,4,10,136.62
6063,8,16,386.5
4675,6,15,220.6
6356,10,4,685.79
215,8,7,176.32
7535,8,1,835.84
7253,8,9,791.48
3449,6,8,530.37
3850,1,1,670.92
4860,4,11,507.75
8876,10,10,324.3
9226,7,20,228.33
5555,7,10,865.92
9277,3,5,642.57
5779,2,12,405.47
6386,7,7,970.93
9794,7,4,639.62
2852,6,11,433.09
7507,6,8,254.19
3978,5,11,488.61
4192,8,9,342.58
4865,10,19,324.67
6101,3,5,141.56
9828,8,20,785.56
5612,4,7,585.15
7353,6,8,957.19
3920,1,19,685.06
7596,2,5,163.53
3836,5,4,513.32
549,7,2,271.59
3318,7,9,711.91
147,9,14,809.15
879,5,16,723.73
4287,7,6,976.74
9917,6,17,828.82
9978,1,17,930.97
5537,1,11,311.05
5414,6,20,648.14
5463,6,12,606.03
3320,7,15,301.84
1087,9,3,983.77
3467,9,1,763.17
1660,2,10,783.15
4884,9,19,789.13
3332,4,17,605.34
5542,4,12,325.39
5765,7,13,341.22
2770,9,20,235.93
9821,9,1,467.39
6797,10,9,852.16
839,10,20,396.23
789,8,2,632.19
8911,4,20,633.06
6661,1,17,163.08
6775,8,8,497.49
7170,3,2,545.79
675,3,5,744.32
3020,10,4,570.26
7464,2,17,491.58
574,7,4,705.11
948,6,14,991.85
5111,9,12,892.05
2680,4,16,203.62
81,6,14,810.67
9476,8,1,965.65
2125,6,19,747.76
1760,8,10,696.57
7450,3,10,897.14
5317,9,10,706.81
6564,7,9,861.35
6223,1,4,389.02
8664,2,1,377.34
3412,4,1,179.83
3218,6,1,336.03
9345,8,5,649.2
8743,9,3,257.25
1919,8,3,668.82
5973,7,7,574.48
5617,8,2,106.03
4822,4,15,259.46
6890,10,11,598.5
2122,4,13,168.25
5387,5,1,626.09
7774,2,15,177.41
8113,5,5,450.78
5060,7,9,388.78
2047,6,19,604.34
5990,1,19,586.15
4575,8,1,883.97
8163,3,4,967.98
7771,6,18,543.12
1970,8,18,940.01
3280,8,4,314.33
5993,9,3,748.21
2828,7,14,307.96
5998,9,1,501.16
2126,4,18,726.0
239,7,16,373.21
4900,6,1,885.05
4475,4,20,464.82
5539,4,10,979.79
4661,8,2,965.37
97,7,15,386.85
3695,2,5,894.84
5091,4,9,449.7
4780,2,10,154.58
4720,2,6,370.78
1736,3,20,424.95
8595,8,3,929.99
1583,4,4,752.13
3201,9,5,200.27
1785,1,7,564.37
1119,3,16,280.13
7849,4,5,759.74
4488,4,11,284.14
8185,2,7,895.76
2699,5,20,134.12
7720,6,14,312.22
2539,4,19,719.86
6091,1,20,999.89
35,8,4,961.82
4438,10,15,498.56
7776,2,20,594.92
4802,10,11,786.35
5639,9,5,211.14
8348,1,9,190.52
2986,6,9,420.04
3630,8,18,305.2
1279,4,11,576.67
6719,1,4,274.53
7742,5,7,614.26
3072,9,5,619.55
5899,10,16,994.37
2398,2,14,840.32
7165,5,2,736.58
982,10,15,430.77
125,6,20,271.2
4021,7,7,798.86
7890,7,15,502.37
2321,7,1,403.55
1537,6,8,311.21
5221,9,7,874.4
4019,10,8,940.22
9953,8,9,624.79
4531,9,3,568.13
7778,10,5,160.37
2215,9,14,651.81
4222,5,9,738.2
2427,10,15,839.71
9816,6,9,606.95
6729,9,5,252.26
4611,1,8,816.06
109,8,10,301.2
2196,5,3,322.18
6300,4,13,650.24
2778,7,14,550.57
2849,2,5,965.83
9985,2,12,419.13
8400,8,6,484.14
1671,3,3,824.26
8879,6,18,579.16
945,8,4,584.07
5286,4,4,420.6
3924,9,15,451.24
1983,5,11,158.02
9891,8,5,839.23
4595,6,2,175.07
44,7,12,297.13
7098,6,13,487.27
8091,9,18,217.29
9074,2,5,901.5
3629,3,11,521.97
4299,9,15,385.74
7864,4,5,873.69
4757,4,14,502.04
7297,6,9,649.76
2742,6,9,266.34
7963,3,1,836.9
8022,8,17,640.44
6061,5,5,233.4
4494,8,11,197.23
9659,9,5,820.42
1975,10,20,401.39
2083,8,7,992.51
5586,6,5,916.83
9342,7,14,434.77
320,10,14,185.76
2642,2,15,913.36
8280,7,3,119.36
5410,7,6,224.61
5418,3,15,259.46
8025,10,2,883.79
7816,10,3,725.27
6598,6,15,950.9
5695,9,13,251.02
2351,5,4,561.58
7627,1,1,810.9
5091,3,17,979.34
815,4,6,405.26
6253,8,1,887.15
8517,7,5,320.05
6272,2,16,572.32
7328,9,8,321.69
5285,3,10,183.35
576,8,12,541.61
6723,2,14,789.78
770,6,10,165.1
3897,1,17,504.19
5131,3,3,737.59
8137,5,10,493.55
4785,1,6,318.93
104,7,15,628.64
9033,1,18,652.71
5423,8,18,119.23
2802,6,9,279.57
4998,1,7,978.3
193,4,13,861.23
2178,2,19,106.59
4223,5,12,720.58
5632,9,17,814.78
8932,3,18,542.75
6608,8,14,200.28
9958,9,15,730.46
9966,10,8,377.65
5316,6,17,971.19
4980,2,13,703.39
5509,7,3,771.48
1515,2,15,975.62
6128,3,19,982.39
8839,1,1,575.95
9835,4,13,485.87
8912,4,15,161.2
3096,6,2,591.02
698,2,10,435.61
7370,9,18,153.9
4,3,12,321.32
6778,1,8,186.58
8606,10,9,155.54
141,7,2,770.54
9198,7,13,840.18
1624,3,1,845.13
4396,1,19,901.03
294,9,2,977.31
7882,10,20,905.43
6286,10,15,253.57
847,8,20,531.37
6217,4,20,184.42
9600,9,11,497.52
9240,7,12,902.59
2418,9,14,385.57
6828,1,9,995.89
5366,1,6,607.82
8236,1,8,765.12
5493,3,4,406.22
4334,4,15,490.61
754,3,3,401.63
5817,8,17,317.17
766,10,9,674.21
4882,1,17,794.79
373,3,1,114.51
7056,1,3,981.91
2010,6,7,856.38
9058,8,3,510.64
480,9,14,856.22
408,5,10,261.86
3008,1,15,606.39
5763,2,14,137.29
3398,6,12,120.34
8788,2,19,425.85
8045,3,13,239.05
2748,7,5,837.68
9867,5,18,572.8
4566,5,18,119.94
9997,6,8,545.75
2672,8,19,406.55
7374,8,7,831.69
3430,5,8,642.58
1986,7,12,217.5
7986,5,17,714.41
5679,7,12,864.04
6030,6,3,532.61
4415,7,12,152.63
3878,8,20,304.65
3211,1,16,746.51
109,5,18,739.43
4432,7,16,682.86
8696,8,10,941.75
3885,7,2,497.73
6603,8,10,671.2
4403,9,5,725.13
8318,8,14,868.33
7899,6,16,494.59
206,8,4,979.86
2177,7,17,686.66
2348,6,18,356.31
6495,3,8,508.44
6650,5,17,263.28
4086,7,18,413.7
5779,4,1,339.33
8472,9,1,474.98
783,10,12,969.98
3622,3,2,564.89
8812,5,20,106.96
1386,10,7,583.84
1795,10,3,855.84
4857,10,1,614.09
1717,9,4,359.78
9195,10,7,657.54
9558,9,11,850.3
8407,1,15,900.57
9014,8,20,659.62
999,7,1,203.74
8237,4,1,360.93
9183,4,8,470.02
5770,7,19,440.34
9129,4,12,335.2
9192,6,8,340.38
8535,2,20,307.36
8207,6,12,817.96
7376,5,7,550.19
1674,2,8,257.99
6294,10,6,318.03
7075,10,14,292.25
6988,4,17,277.84
3693,7,17,333.61
1071,3,11,533.9
6067,6,2,692.69
3193,9,16,790.91
5813,1,1,981.57
3984,4,1,998.76
7431,6,20,835.05
2584,9,2,726.58
5933,5,12,256.82
88,2,4,842.83
6085,10,14,621.4
6943,7,7,471.63
7868,8,14,453.21
5259,4,17,573.93
406,3,13,993.45
5013,9,15,882.43
736,2,2,382.86
8015,4,7,852.69
37,10,12,307.79
1943,3,8,930.07
5565,10,13,613.7
1888,8,2,933.32
8697,3,6,209.05
1303,10,6,301.38
5381,6,8,217.23
6209,6,4,986.01
1582,6,11,294.31
6673,10,9,806.89
4758,7,19,729.88
2220,6,8,522.59
3552,5,11,223.28
1584,6,1,276.71
406,1,13,909.58
8230,6,11,445.49
9909,2,9,931.48
3522,9,3,851.77
5657,3,14,897.01
6080,9,2,123.96
7777,4,2,635.5
3867,7,6,103.53
1778,8,16,458.9
5679,9,1,607.11
4135,10,19,164.63
3100,3,18,569.87
5886,7,12,409.28
455,6,7,161.95
590,2,7,689.29
1592,5,7,717.76
4672,7,10,859.51
1456,10,4,575.64
6321,4,1,976.28
8050,4,12,305.46
4359,8,4,598.44
7475,5,16,809.62
5553,2,6,357.5
5952,7,17,929.3
526,3,17,354.04
9443,4,4,991.76
7791,8,18,486.47
9192,7,15,555.84
8843,7,3,220.08
3216,7,1,298.27
580,2,9,747.15
2198,2,14,581.03
5909,1,3,717.26
6933,10,9,913.02
2410,5,17,191.65
2551,6,14,787.9
9726,9,15,995.22
7653,3,10,264.84
3796,9,11,990.59
3660,1,16,682.47
8868,2,3,884.07
5474,1,3,122.19
2213,5,12,122.13
746,4,19,518.75
8030,10,17,280.4
9768,8,1,629.11
2489,2,2,202.74
9390,5,7,930.85
449,2,8,177.15
3758,6,12,111.13
30,8,11,219.3
3625,4,15,252.52
783,2,17,140.67
3657,7,11,210.01
2952,8,2,768.61
5139,4,9,252.21
7619,6,11,124.45
6334,2,13,546.33
3388,8,7,747.15
8837,7,6,763.96
5015,1,12,203.11
6291,7,11,962.27
5215,4,17,420.75
279,9,7,314.07
6887,3,15,434.99
6158,10,2,771.35
6594,4,10,732.2
11,2,2,465.55
7701,6,14,352.65
2931,8,6,130.16
4576,9,14,744.47
2687,6,12,283.16
8983,2,2,885.23
5933,1,16,929.59
1318,4,14,360.88
8975,10,16,980.51
9810,2,18,921.14
9820,10,14,519.03
8960,1,3,592.96
6348,10,3,147.72
4801,8,17,192.14
1158,8,3,576.41
2537,1,18,314.51
6820,10,15,627.66
5207,4,11,818.54
2494,8,16,946.0
2050,5,18,207.01
9312,2,18,795.53
6693,6,20,414.5
2094,8,3,742.22
8246,9,1,695.98
7124,10,5,595.74
9832,5,5,540.1
9573,10,5,543.18
7544,6,16,921.07
6245,10,5,193.06
7598,5,8,714.39
35,4,12,197.74
3636,1,20,383.44
4849,7,7,804.41
5579,1,5,555.91
2913,2,8,106.15
3465,8,5,583.73
9550,7,14,874.46
7069,10,18,518.09
407,10,19,766.66
6493,9,1,501.64
9530,7,5,473.85
4798,7,16,184.09
1205,5,7,678.25
385,7,19,894.63
3525,3,12,500.1
8883,8,4,539.43
8325,5,9,327.77
5163,8,8,165.88
4037,7,6,869.23
7522,5,1,653.63
2249,9,4,746.62
9882,6,1,312.84
5723,7,13,314.23
8590,2,2,878.2
2316,5,16,172.91
5535,10,5,153.92
125,3,9,725.55
9348,4,4,953.17
7216,5,3,103.44
6376,4,10,684.81
9821,10,19,612.41
9411,3,7,438.91
8219,10,1,554.62
9026,1,16,177.38
6231,2,18,227.01
9277,10,20,156.41
2472,7,1,997.47
4259,1,15,959.97
2461,1,7,883.1
4940,8,16,416.02
1401,7,7,933.25
6112,9,7,194.02
3692,10,11,495.28
6069,7,17,422.29
216,2,2,228.06
1164,3,20,657.82
2882,7,8,745.72
9741,3,10,914.83
1102,7,5,975.11
3802,9,10,314.38
4294,5,18,656.85
7927,6,17,527.87
578,9,11,480.25
1342,10,14,700.79
1437,5,12,117.38
2549,2,4,871.69
4755,2,5,229.19
4445,2,3,373.72
7621,7,2,728.21
7618,2,19,376.45
374,2,8,713.19
3104,10,8,735.85
5381,8,20,134.14
5924,4,15,226.93
7733,7,8,159.68
8660,6,8,981.04
196,2,6,383.78
966,7,19,806.14
9553,10,4,242.3
2663,5,10,999.79
5451,5,9,379.68
7078,2,4,686.72
7443,6,20,544.53
160,8,8,583.16
4667,5,17,809.39
1898,10,1,688.17
5586,10,19,617.37
5374,1,11,744.31
7686,8,16,849.11
7668,8,4,240.57
899,2,5,338.18
8336,8,14,550.84
3706,4,10,893.97
6873,6,13,721.06
7598,3,3,834.87
5603,3,12,466.01
6761,7,8,265.88
3595,6,19,370.34
4316,6,11,492.16
9065,2,2,438.5
4959,7,10,906.96
3862,7,9,253.51
4126,9,18,165.79
3859,5,1,853.45
6248,10,6,181.97
6191,5,7,709.44
5788,6,6,104.7
4124,10,20,901.88
2435,10,14,606.97
4549,6,15,705.83
2194,3,13,946.9
4914,4,3,746.04
1539,1,10,164.73
5900,10,12,764.16
1078,9,12,722.7
1571,3,4,755.38
3875,7,19,319.62
4862,1,8,430.03
335,7,14,440.02
6311,5,11,857.56
3199,6,3,688.84
5687,7,8,257.11
5174,6,11,114.36
8818,2,4,147.38
5809,1,20,593.97
6069,6,11,173.17
443,1,17,585.58
2371,2,6,620.16
7211,9,16,852.3
2823,1,18,764.57
8409,2,8,454.34
926,10,10,598.72
7245,10,10,350.45
4794,5,6,633.76
5953,3,3,586.27
27,8,12,540.0
6021,10,18,320.46
8752,6,3,629.07
6423,3,4,534.72
9714,4,4,972.89
2689,10,3,870.38
9033,10,19,891.09
3861,10,13,569.96
604,1,13,503.45
3910,3,20,637.77
6175,4,3,984.68
4488,7,19,786.93
9909,8,4,222.79
8526,1,10,646.21
1167,1,19,374.49
317,1,15,610.78
5355,9,13,807.73
3886,2,9,832.2
9522,1,3,772.78
9892,9,17,919.81
2361,5,2,748.72
228,2,2,232.91
8139,1,3,928.41
5548,3,18,717.44
2132,7,5,135.11
6293,6,7,276.55
7347,2,16,708.36
1075,10,2,615.89
2386,7,9,329.05
9174,8,13,208.46
3189,3,5,497.15
6702,7,14,783.49
970,3,9,451.63
751,7,1,548.49
2204,8,6,126.6
5273,9,17,519.57
75,2,17,680.55
7062,10,4,433.98
3689,2,14,340.36
5262,8,20,548.04
5085,4,20,687.7
2812,4,13,901.08
645,2,12,306.95
5609,2,8,544.8
8854,1,8,684.07
8503,5,1,852.27
1505,9,17,685.11
2145,2,10,684.21
7518,6,6,960.63
9108,4,15,475.39
1937,10,10,668.65
4456,8,14,691.69
1748,3,17,365.15
6476,2,6,916.36
8069,4,12,933.83
8043,4,20,659.37
4806,1,15,362.0
9375,2,20,844.07
5679,2,17,604.0
8503,10,11,511.86
9304,2,11,204.07
6413,8,12,780.37
7005,3,10,148.29
7515,3,9,277.89
7295,9,16,199.8
4875,6,9,475.2
4982,1,13,503.05
9840,3,15,188.32
982,2,17,682.02
4171,10,9,427.69
8520,7,9,315.35
3849,5,16,753.48
8729,8,4,694.75
9622,1,3,931.28
2679,4,10,983.37
5054,2,15,970.66
3009,10,3,817.16
1467,6,18,520.61
6423,4,7,513.94
16,10,7,323.17
1161,9,7,734.72
8153,6,5,159.78
6987,8,7,511.44
9141,9,1,204.46
82,7,6,273.81
639,6,12,965.4
4957,2,6,335.72
1050,7,2,932.58
1689,8,8,101.68
1825,8,17,981.99
3598,9,20,208.62
5350,5,19,292.82
4662,3,20,728.95
6611,6,3,858.6
3386,9,16,539.69
435,4,12,429.27
7573,8,11,237.61
5869,10,1,799.51
8508,10,13,393.39
8804,2,20,329.5
3721,8,8,923.26
1793,4,18,771.89
3416,4,7,112.82
3593,4,6,246.22
1283,2,18,657.99
4922,5,15,113.16
4937,8,7,429.06
3482,7,7,320.6
4224,5,12,280.45
4609,9,19,298.03
2282,5,2,586.49
9536,10,2,775.77
4987,7,17,617.86
1522,3,3,837.85
3394,7,18,929.24
8125,3,15,701.47
2086,10,15,320.58
6446,4,14,292.84
3837,8,1,189.69
4417,4,19,486.77
1959,4,6,348.47
7119,6,7,537.82
1028,10,5,453.91
4040,1,19,983.46
6140,8,10,779.12
901,6,5,637.69
451,1,15,151.47
5344,4,1,391.73
1411,5,13,646.42
738,3,19,851.46
7760,9,6,281.48
7215,5,13,205.13
4448,4,12,233.38
5482,1,20,232.31
2627,2,17,415.87
8151,8,7,825.93
7978,1,17,113.96
6272,6,9,986.11
8375,8,3,544.05
819,10,9,770.85
1249,6,20,393.77
6917,5,15,209.02
8837,8,18,628.4
4679,3,12,659.81
378,7,1,240.53
4918,8,17,244.82
9863,7,1,332.4
9792,3,5,146.23
9743,4,7,913.21
5940,6,16,247.4
8564,9,16,655.89
4320,6,13,619.13
4005,6,17,436.96
6671,3,19,613.44
5932,9,11,674.79
2080,10,18,785.24
6086,2,11,652.52
14,2,16,584.56
4087,5,14,514.37
9615,4,2,943.57
7095,8,9,872.64
3055,4,19,728.37
6766,1,1,585.54
1664,4,11,412.6
1833,3,7,576.86
647,5,4,152.34
8996,4,2,125.02
3844,1,10,202.57
2898,4,2,406.59
9504,9,15,592.21
8547,3,19,208.36
2905,4,14,137.04
6433,1,9,255.16
4927,10,18,234.88
7645,9,15,311.95
5429,9,12,815.65
3387,4,18,981.84
1265,8,2,980.0
6224,8,12,768.21
366,2,16,784.7
8937,2,16,199.86
5168,1,10,101.78
5163,7,18,933.32
2370,6,4,400.08
278,4,15,349.0
4252,7,19,636.51
7501,6,3,307.77
8113,10,12,960.24
8131,5,13,405.99
8859,10,11,162.47
4977,10,14,190.18
8057,6,8,441.85
7722,10,13,793.73
6677,9,6,165.89
5836,2,4,790.3
9120,2,13,673.93
8995,7,1,881.76
3854,4,18,709.97
1581,2,16,250.38
9725,7,12,994.46
6654,5,18,453.92
8577,10,5,251.59
1921,7,5,506.1
5487,2,14,171.62
3016,10,17,592.55
8684,7,8,213.6
1701,6,10,128.78
4434,2,1,205.14
3842,1,11,788.69
8698,1,3,229.08
7996,6,3,254.91
580,5,18,672.05
8888,9,8,646.87
7621,2,14,867.47
6567,8,2,413.14
1361,10,10,234.53
1269,9,8,322.29
4982,10,17,246.98
1594,2,14,153.61
6439,9,9,748.77
4679,8,15,615.68
6428,4,13,608.6
3367,4,3,245.12
1419,5,13,819.87
8099,3,20,714.65
3098,9,11,763.84
4524,1,20,771.0
2925,2,6,243.06
696,4,6,518.55
2299,5,12,313.08
